emailstatus;language;sent;remindersent;remindercount;usesleft;id;token;submitdate;lastpage;startlanguage;ipaddr;Q1;Q2;Q3;Q4;Q5_SQ001;Q6;Q7;Q8;Q9_SQ001;Q9_SQ002;Q9_SQ003;Q9_SQ004;Q9_SQ005;Q9_SQ006;Q9_SQ007;Q9_SQ008;Q9_SQ009;Q9_SQ010;Q9_SQ011;Q9_SQ012;Q9_SQ013;Q9_SQ014;Q9_SQ015;Q9_SQ016;Q9_SQ017;Q10_1;Q10_2;Q10_3;Q10_4;Q10_5;Q10_6;Q10_7;Q10_8;Q11_SQ001;Q11_SQ002;Q11_SQ003;Q11_SQ004;Q11_SQ005;Q11_SQ006;Q12_SQ001;Q12_SQ002;Q12_SQ003;Q12_SQ004;Q12_SQ005;Q12_SQ006;Q12_SQ007;Q13;Emplmnt;Age;Gradyear;filter_$;Age2cats;Grad2cats;age2017
OK;el;2016-12-08 11:11;2017-01-03 11:28;2;0;324;kd~0xO76Pq7nEYw;1/1/1980 0:00:00;13;el;85.72.37.115;1;1973;3;2012;9;4;2;3;2;5;3;4;1;1;2;2;3;1;3;3;1;2;1;2;3;1;2;2;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;4;3;0;2;2;44
OK;el;2016-12-24 11:28;2017-01-05 09:14;1;0;326;jABwbHaPRFOaEl9;1/1/1980 0:00:00;13;el;91.138.249.177;1;1979;2;2006;7;16; ;3;1;4;3;3;2;1;2;2;2;1;2;2;2;1;2;1;1;1;1;2;1;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;2;16;3;2;0;2;1;38
OK;el;2016-12-24 11:28;2017-01-05 09:14;1;0;327;KYj05eZ9UKnWCrB;1/1/1980 0:00:00;13;el;2.84.133.222;2;1981;2;2007;8;4;3;2;1;3;5;5;3;2;2;3;3;2;5;5;2;2;2;1;2;1;2;3;1;1;1;1;2;1;0;0;0;0;0;0;0;0;0;1;0;1;1;4;3;2;0;2;1;36
OK;el;2016-12-23 11:12;2017-01-04 15:47;1;0;328;RNsbKJn4JFRUiMn;1/1/1980 0:00:00;13;el;178.128.98.7;1;1989;2;2015;9;16; ;5;1;5;5;5;2;2;2;1;2;1;3;3;3;1;1;1;1;1;1;2;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;16;1;4;0;1;2;28
OK;el;2016-12-24 11:27;2017-01-04 15:49;1;0;329;6btTvW_8V6T3XZX;1/1/1980 0:00:00;13;el;77.49.214.252;1;1985;2;2012;8;2;1;3;1;3;5;3;1;1;1;2;2;1;1;3;1;1;1;1;1;1;1;2;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;3;0;1;2;32
OK;el;2016-12-23 11:12;2017-01-04 15:47;1;0;330;YD7waYUY7P5o3dZ;1/1/1980 0:00:00;13;el;164.215.31.183;2;1981;2;2015;9;2;3;1;1;5;4;5;1;1;2;1;5;1;5;4;2;2;2;1;1;2;1;1;1;2;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;2;3;4;0;2;2;36
OK;el;2016-12-25 12:41;2017-01-06 10:40;1;0;332;ZlnJEimGjPj~Vma;1/1/1980 0:00:00;13;el;85.75.59.59;1;1975;2;2004;7;4;2;2;2;5;2;3;2;2;2;2;3;2;3;3;3;1;3;1;3;2;1;1;1;1;1;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;2;4;4;2;0;2;1;42
OK;el;2016-12-25 12:41;2017-01-06 10:39;1;0;333;PHZ0wRyw~HoFK6A;1/1/1980 0:00:00;13;el;5.55.114.16;2;1976;1;2003;8;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;1;2;2;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;1;2;2;4;2;1;2;1;41
OK;el;2016-12-24 11:28;2017-01-05 09:14;1;0;334;fFDr1Q_9qzGTc_C;1/1/1980 0:00:00;13;el;85.75.252.163;1;1981;2;2006;5;2;2;3;2;4;5;5;2;2;3;3;3;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;3;1;0;0;0;0;0;1;0;0;0;0;0;0;3;2;3;2;0;2;1;36
OK;el;2016-12-09 10:53;2017-01-03 11:29;2;0;335;zxYAHJ3xKkonc9r;1/1/1980 0:00:00;13;el;84.205.231.40;2;1976;3;2010;8;4;2;1;1;2;2;2;1;1;1;3;2;1;1;1;2;1;1;1;1;2;1;2;1;2;1;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;4;4;3;0;2;2;41
OK;el;2016-12-25 12:41;2017-01-07 11:17;2;0;338;fEXnkqghHH9icao;1/1/1980 0:00:00;13;el;109.105.229.76;1;1979;2;2003;8;4;2;2;2;3;5;5;3;2;2;3;3;3;2;2;2;1;2;1;3;1;2;2;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;4;3;2;0;2;1;38
OK;el;2016-12-25 12:41;2017-01-07 11:18;1;0;337;BYyOZt~DgW7NswT;1/1/1980 0:00:00;13;el;79.166.224.142;1;1984;2;2014;7;1;3;2;2;3;2;2;1;1;2;2;3;2;4;2;2;1;2;1;1;2;1;1;1;1;1;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;2;1;2;4;0;1;2;33
OK;el;2016-12-26 12:02;2017-01-07 11:18;1;0;339;aBbDIx6Ta0FhNQ2;1/1/1980 0:00:00;13;el;141.255.56.82;1;1984;3;2010;8;16; ;2;2;3;2;2;3;1;1;2;4;2;3;3;1;2;3;3;1;1;2;2;1;1;1;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;2;16;2;3;0;1;2;33
OK;el;2016-12-26 12:02;2017-01-08 11:16;1;0;340;Q~ldf~pooaFZrYZ;1/1/1980 0:00:00;13;el;2.85.22.58;2;1974;2;2010;10;6;2;2;2;4;5;5;2;3;2;3;4;2;4;4;2;2;2;1;3;2;1;1;2;2;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;4;3;0;2;2;43
OK;el;2016-12-24 11:27;2017-01-04 15:49;1;0;341;f2pn_2N2nzcJEKr;1/1/1980 0:00:00;13;el;93.93.12.202;1;1985;2;2010;6;16; ;3;2;3;3;3;2;2;2;3;2;2;2;2;2;2;3;2;2;1;1;2;2;2;2;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;4;16;2;3;0;1;2;32
OK;el;2016-12-24 11:27;2017-01-05 09:14;1;0;342;tyrWpKgMS1YrGtQ;1/1/1980 0:00:00;13;el;84.205.228.8;1;1970;2;2008;9;4;2;1;1;5;4;5;2;1;1;2;2;1;5;5;2;1;3;1;2;1;1;2;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;4;4;3;0;2;2;47
OK;el;2016-12-26 12:02;2017-01-07 11:18;1;0;343;K2qUFW0qRmgzOtF;1/1/1980 0:00:00;13;el;195.167.92.134;1;1984;2;2014;8;7;2;2;2;5;4;5;3;2;2;2;2;2;5;4;2;1;2;1;3;2;1;1;1;1;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;7;2;4;0;1;2;33
OK;el;2016-12-26 12:02;2017-01-07 11:18;1;0;344;g1T31_JVPceV6C2;1/1/1980 0:00:00;13;el;195.251.4.135;1;1981;2;2013;8;2;2;2;1;5;1;5;2;3;2;3;3;1;5;5;2;2;5;2;2;1;1;3;1;2;2;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;3;4;0;2;2;36
OK;el;2016-12-24 11:27;2017-01-05 09:12;1;0;345;gzWh9Stm7IJyanl;1/1/1980 0:00:00;13;el;176.92.118.221;2;1985;2;2010;6;4;2;3;3;4;3;3;4;2;2;2;4;3;3;4;3;2;3;2;3;1;2;3;1;2;1;1;2;0;1;0;0;0;0;0;1;0;0;1;0;1;4;4;2;3;0;1;2;32
OK;el;2016-12-09 10:47;2017-01-03 11:28;2;0;346;p4IoL3PT1hlk2uL;1/1/1980 0:00:00;13;el;85.74.44.127;1;1988;3;2011;7;16; ;4;3;5;5;5;2;2;2;2;2;1;2;3;2;2;2;2;2;1;1;2;1;1;1;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;3;16;1;3;0;1;2;29
OK;el;2016-12-24 11:28;2017-01-05 09:14;1;0;347;9RtD32h9WcC~v6Y;1/1/1980 0:00:00;13;el;62.169.196.146;1;1977;2;2007;5;2;2;2;3;3;2;2;2;5;4;5;5;2;2;2;5;2;5;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2;4;2;0;2;1;40
OK;el;2016-12-26 12:02;2017-01-07 11:18;1;1;348;2n4o7dq8sPQStm1; ;9;el;79.107.92.247;1;1984;2;2013;8;16; ;4;1;5;5;5;3;3;1;3;3;1;3;3;1;1;1;1;3; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0; ;16;2;4;0;1;2;33
OK;el;2016-12-04 12:05;2017-01-14 14:12;4;0;349;ZlcZoeVoIWoZDpR;1/1/1980 0:00:00;13;el;79.166.38.16;1;1979;1;2005;4;8;3;3;2;2;2;3;2;2;3;2;3;2;3;4;3;2;3;2;2;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;4;8;3;2;1;2;1;38
OK;el;2016-12-10 10:29;2017-01-14 14:33;3;0;350;6MYU67e0QhAb0RC;1/1/1980 0:00:00;13;el;2.86.23.87;1;1979;3;2008;8;4;3;2;2;5;4;4;2;2;1;3;5;2;4;5;3;2;1;3;3;2;1;1;1;2;2;2;2;0;1;0;0;0;0;0;1;1;1;1;1;0;2;4;3;3;0;2;2;38
OK;el;2016-12-09 10:53;2017-01-14 14:31;3;0;351;jyb2fyddH~cVrIi;1/1/1980 0:00:00;13;el;2.86.127.15;1;1985;3;2010;8;4;2;1;2;2;2;2;3;2;3;2;3;2;5;5;3;2;2;3;2;1;1;1;1;2;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;2;4;2;3;0;1;2;32
OK;el;2016-12-08 11:10;2017-01-14 14:27;4;0;352;qT9a0h_QXP6an3t;1/1/1980 0:00:00;13;el;2.85.22.106;2;1986;3;2012;9;4;1;2;2;3;3;3;4;4;2;2;3;2;3;3;2;2;2;2;2;1;1;1;2;2;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;2;3;0;1;2;31
OK;el;2016-12-09 10:47;2017-01-14 14:29;3;0;353;6Oj8_XDOQIMVXWf;1/1/1980 0:00:00;13;el;77.49.120.164;2;1980;3;2012;6;4;1;1;2;2;2;5;2;2;2;5;5;2;5;5;2;1;2;3;3;1;1;1;1;1;1;2;1;0;1;0;0;0;0;0;0;1;1;1;1;1;3;4;3;3;0;2;2;37
OK;el;2016-12-23 11:13;2017-01-14 14:35;2;0;354;RyEnn39pyxf4DOm;1/1/1980 0:00:00;13;el;178.128.237.95;1;1982;2;2014;8;19; ;2;2;3;2;2;2;2;2;3;2;1;2;2;2;1;2;2;1;1;2;2;1;2;2;2;2;0;0;0;0;0;1;1;0;0;0;0;0;0;2;17;3;4;0;2;2;35
OK;el;2016-12-07 12:42;2017-01-14 14:21;4;0;355;Mq8z80jC1h1GbXz;1/1/1980 0:00:00;13;el;94.64.243.21;2;1987;1;2014;8;18; ;1;2;3;2;3;3;2;3;3;2;2;3;3;2;2;2;2;1;3;3;1;1;3;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;16;2;4;0;1;2;30
OK;el;2016-12-06 09:44;2017-01-14 14:16;3;0;356;6VHkLkMt3qOu9PF;1/1/1980 0:00:00;13;el;66.108.158.211;2;1983;1;2015;5;1;2;4;4;5;5;5;5;4;4;4;5;4;4;4;5;5;4;5;5;1;3;3;2;1;1;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;3;1;2;4;1;1;2;34
OK;el;2016-12-23 11:12;2017-01-14 14:34;3;0;357;1YUc_FkZP5NBxt0;1/1/1980 0:00:00;13;el;141.255.43.55;2;1973;2;2015;6;6;1;3;2;5;5;5;3;2;2;5;3;2;3;5;3;2;2;2;2;1;1;1;1;2;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2;4;4;0;2;2;44
OK;el;2016-12-24 11:27;2017-01-14 14:37;2;0;358;~Fotmwbs0O3wVjn;1/1/1980 0:00:00;13;el;5.203.194.134;2;1984;1;2007;8;2;1;1;1;3;2;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;0;0;0;1;1;0;0;0;0;0;0;0;1;1;2;2;2;1;1;1;33
OK;el;2016-12-24 11:28;2017-01-14 14:38;2;0;359;T6tOd0doPZ2ZXnV;1/1/1980 0:00:00;13;el;79.166.14.172;2;1982;2;2006;8;2;1;1;1;1;1;2;3;2;2;2;3;2;3;3;3;2;2;1;2;1;2;1;2;2;1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;2;3;2;0;2;1;35
OK;el;2016-12-09 10:54;2017-01-14 14:32;3;0;360;7_gahLp94NS9Nnt;1/1/1980 0:00:00;13;el;141.237.204.171;1;1961;3;2009;10;2;2;1;1;3;2;2;2;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;2;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;2;4;3;0;2;2;56
OK;el;2016-12-24 11:27;2017-01-14 14:36;2;0;362;B7GrQoN8ufV4IoN;1/1/1980 0:00:00;13;el;37.6.2.199;1;1986;2;2011;8;4;3;2;1;3;3;4;2;2;2;1;2;1;1;1;1;1;2;1;2;1;2;2;1;2;1;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;2;4;2;3;0;1;2;31
OK;el;2016-12-23 11:12;2017-01-14 14:34;2;0;363;zSTsY2kA_lRkJse;1/1/1980 0:00:00;13;el;31.217.178.231;1;1988;2;2014;8;1;3;3;2;5;5;5;2;2;3;2;3;2;2;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;1;1;4;0;1;2;29
OK;el;2016-12-09 10:54;2017-01-14 14:32;3;1;364;CLWG7WYkn_Cl4hv; ;5;el;2.84.149.202;1;1971;3;2009;9; ; ; ;0;0;0;0;0;0;0;0;0; ;0; ; ;0;0; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;4;3;0;2;2;46
OK;el;2016-12-24 11:27;2017-01-14 14:36;2;0;365;sft7Nob6oGobN3M;1/1/1980 0:00:00;13;el;79.166.67.105;1;1978;2;2011;9;4;2;3;1;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;3;3;0;2;2;39
OK;el;2016-12-24 11:27;2017-01-14 14:36;2;0;366;ro~GfG2hGrNFFp6;1/1/1980 0:00:00;13;el;94.71.150.119;1;1986;2;2010;9;1;2;4;3;4;4;4;4;3;4;4;4;2;3;4;3;3;4;3;2;2;2;2;1;2;2;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;2;1;2;3;0;1;2;31
OK;el;2016-12-23 11:12;2017-01-14 14:34;2;0;367;CQO~HcYyoXnJCci;1/1/1980 0:00:00;13;el;77.49.217.10;1;1987;2;2015;8;6;2;4;2;5;5;5;2;2;2;2;2;1;3;3;1;1;2;1;1;1;2;2;1;1;2;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;4;0;1;2;30
OK;el;2016-12-23 11:13;2017-01-14 14:35;2;0;368;KVLSyintnGMHrRb;1/1/1980 0:00:00;13;el;194.219.139.88;2;1985;2;2014;9;5;3;2;1;5;5;5;2;1;1;2;2;1;1;1;2;1;2;1;1;2;2;1;1;2;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;2;4;0;1;2;32
OK;el;2016-12-07 12:21;2017-01-14 14:20;3;0;369;S9NA~umpBMRDfLA;1/1/1980 0:00:00;13;el;2.84.158.57;1;1978;1;2014;9;8;2;4;1;4;5;5;1;1;2;2;2;1;3;2;2;2;1;2;1;1;1;2;2;1;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;8;3;4;1;2;2;39
OK;el;2016-12-24 11:28;2017-01-14 14:39;1;0;370;YEjBm_kGoC3IEwi;1/1/1980 0:00:00;13;el;85.75.31.31;1;1981;2;2006;6;4;1;4;1;5;5;5;2;2;2;2;2;2;3;3;1;2;1;1;3;1;2;3;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;2;4;3;2;0;2;1;36
OK;el;2016-12-23 11:13;2017-01-14 14:35;2;0;371;XEaJqqAjm33_gBN;1/1/1980 0:00:00;13;el;46.198.245.210;1;1980;2;2012;8;2;2;1;1;5;5;4;2;2;2;2;2;1;2;3;2;2;2;2;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2;3;3;0;2;2;37
OK;el;2016-12-08 11:10;2017-01-14 14:25;4;0;372;g6T6te0QwBsaS78;1/1/1980 0:00:00;13;el;84.205.244.139;1;1976;3;2014;8;4;2;1;2;5;2;4;2;1;2;3;3;1;2;3;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;4;4;0;2;2;41
OK;el;2016-12-24 11:28;2017-01-14 14:37;2;0;373;h5Lo5Ef52SJVdvk;1/1/1980 0:00:00;13;el;94.64.92.168;1;1982;2;2007;8;4;3;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;3;2;0;2;1;35
OK;el;2016-12-26 12:02;2017-01-14 14:36;2;0;374;_M_JABh40m~x4tJ;1/1/1980 0:00:00;13;el;84.205.244.136;1;1984;2;2012;9;4;2;1;3;3;2;2;3;2;2;2;3;1;2;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;2;3;0;1;2;33
OK;el;2016-12-09 10:53;2017-01-14 14:31;3;0;375;xfcwTzf4zSNrUz5;1/1/1980 0:00:00;13;el;10.3.43.20;2;1981;3;2008;6;16; ;4;2;5;5;5;2;2;2;2;2;2;3;3;2;3;2;2;2;1;2;3;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;3;16;3;3;0;2;2;36
OK;el;2016-12-26 12:02;2017-01-16 11:19;1;0;376;B1S~fv4WqNRaxln;1/1/1980 0:00:00;13;el;79.103.111.119;1;1987;2;2012;8;4;2;1;1;3;3;4;2;1;1;3;3;1;1;1;1;1;2;1;1;1;2;2;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;2;3;0;1;2;30
OK;el;2016-12-26 12:02;2017-01-16 11:18;2;1;377;rtcw7xFK5HD0PVu; ;5;el;62.169.220.190;1;1985;2;2013;8; ; ; ;0;0;0;0;0;0;0;0;0; ;0; ; ;0;0; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;2;4;0;1;2;32
OK;el;2016-12-08 11:07;2017-01-14 14:23;4;0;378;d6QsIHy~OVHw1XZ;1/1/1980 0:00:00;13;el;91.140.89.89;2;1975;1;2017;7;16; ;3;2;3;5;5;2;2;2;3;3;1;3;3;2;2;2;2;2;1;2;2;2;1;2;1;2;1;0;0;0;0;0;0;0;0;1;0;0;0;1;16;4;4;0;2;2;42
OK;el;2016-12-23 11:13;2017-01-14 14:35;2;0;379;Y0c2d1zthrKVNgX;1/1/1980 0:00:00;13;el;46.246.201.117;1;1986;3; ;8;1;4;2;2;4;4;4;2;2;3;3;3;2;4;4;3;2;4;2;2;1;1;1;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;1;2; ;0;1; ;31
OK;el;2016-12-26 12:02;2017-01-16 11:19;3;0;380;IM_G6zSmlczKTy0;1/1/1980 0:00:00;13;el;31.131.99.152;1;1981;2;2009;8;1;2;4;1;5;5;5;1;2;1;5;2;2;5;5;1;1;2;1;2;1;1;3;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;1;3;3;0;2;2;36
OK;el;2016-12-26 12:02;2017-01-16 11:18;2;0;381;n56p0iHASjLuGJv;1/1/1980 0:00:00;13;el;37.6.251.29;2;1987;2;2013;9;1;3;2;1;1;3;4;3;2;1;2;3;1;2;2;1;1;1;1;1;1;1;3;1;2;2;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;2;1;2;4;0;1;2;30
OK;el;2016-12-07 12:42;2017-01-14 14:21;3;0;382;BU1Py2KQYv2EFn0;1/1/1980 0:00:00;13;el;194.63.233.54;1;1968;1;2013;8;4;2;3;1;5;1;1;2;1;1;1;1;1;2;2;3;2;2;2;2;1;2;2;1;1;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;4;4;1;2;2;49
OK;el;2016-12-26 12:02;2017-01-16 11:18;2;0;383;FqlmIm2dQQ_e0hR;1/1/1980 0:00:00;13;el;37.6.0.95;1;1981;2;2013;9;7;1;4;1;5;5;5;2;1;1;1;3;1;1;5;1;1;1;1;1;1;2;2;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;7;3;4;0;2;2;36
OK;el;2016-12-09 10:53;2017-01-14 14:31;3;0;384;HQQmXSmqfRoitws;1/1/1980 0:00:00;13;el;80.107.180.123;2;1985;3;2010;9;4;2;1;1;2;2;2;1;1;1;2;2;1;2;2;2;2;1;1;2;2;1;1;1;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;4;2;3;0;1;2;32
OK;el;2016-12-24 11:27;2017-01-14 14:37;3;0;385;o7MLpFty0l5wtoQ;1/1/1980 0:00:00;13;el;31.217.177.28;2;1980;2;2008;8;10;3;3;2;5;5;5;3;2;2;4;2;1;2;4;1;2;2;1;2;1;2;2;1;2;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;1;3;3;0;2;2;37
OK;el;2016-12-26 12:02;2017-01-16 11:18;2;1;386;pTOT0NnIAyyvk57; ;6;el;79.130.237.212;2;1982;2;2012;7; ; ; ;0;0;0;0;0;0;0;0;0; ;0; ; ;0;0; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;3;3;0;2;2;35
OK;el;2016-12-24 11:27;2017-01-14 14:36;3;0;387;nNH94v0i~l4BngA;1/1/1980 0:00:00;13;el;178.59.229.71;2;1978;2;2010;9;4;2;2;2;3;4;4;1;2;1;2;4;2;1;1;2;1;2;1;2;1;1;2;2;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;4;3;3;0;2;2;39
OK;el;2016-12-06 10:02;2017-01-14 14:17;3;0;388;Gpidi4A0Lzk6kb0;1/1/1980 0:00:00;13;el;2.87.147.152;1;1985;1;2009;3;3;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;2;5;2;2;1;1;1;1;1;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;5;1;2;3;1;1;2;32
OK;el;2016-12-07 12:42;2017-01-14 14:22;3;0;389;jhyWVWhM2ZDRNT1;1/1/1980 0:00:00;13;el;141.255.17.172;2;1979;1;2015;7;5;3;3;1;4;4;4;2;1;1;4;1;4;1;1;2;1;3;1;1;1;1;1;2;2;2;2;2;0;1;0;0;0;0;1;0;0;0;0;0;0;2;4;3;4;1;2;2;38
OK;el;2016-12-26 12:02;2017-01-19 13:26;3;0;391;IB14AWOKCpS0dA2;1/1/1980 0:00:00;13;el;83.212.248.132;2;1987;2;2012;8;2;2;1;2;3;3;3;3;2;1;1;2;2;3;3;1;2;2;1;1;1;1;1;2;2;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;2;2;3;0;1;2;30
OK;el;2016-12-24 11:27;2017-01-14 14:37;2;0;392;lYL30U6TAwgyr5g;1/1/1980 0:00:00;13;el;87.203.103.49;2;1982;2;2008;8;7;2;3;1;4;5;5;2;1;2;3;2;1;1;2;3;1;2;1;1;1;1;2;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;7;3;3;0;2;2;35
OK;el;2016-12-25 12:41;2017-01-14 14:39;2;1;393;8XGslxhF7Rv97BD; ;11;el;79.107.10.154;2;1980;2;2005;2;2;2;4;2;5;4;2;5;4;5;4;5;5;5;5;5;5;5;5;5;1;1;1;1;3;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0; ;2;3;2;0;2;1;37
OK;el;2016-12-05 15:34;2017-02-04 10:29;4;0;394;oNfR8Rvb5sK1SbZ;1/1/1980 0:00:00;13;el;217.73.139.34;2;1977;1;2009;8;4;2;2;2;2;2;3;2;2;3;2;2;2;3;3;2;2;2;2;2;2;1;1;1;2;1;1;2;0;1;0;0;1;0;0;1;0;0;1;0;0;1;4;4;3;1;2;2;40
OK;el;2016-12-04 12:05;2017-02-01 13:00;4;0;395;amxjxaAJ3Qp1XTk;1/1/1980 0:00:00;13;el;46.177.9.195;1;1979;1;2005;8;4;3;1;2;3;3;3;2;2;2;3;2;1;3;3;2;2;1;2;2;1;1;1;1;2;1;1;2;0;0;0;1;1;0;0;0;0;0;1;1;1;1;4;3;2;1;2;1;38
OK;el;2016-12-08 11:10;2017-02-06 10:10;5;0;396;y6Zp2OhrdPLQCTb;1/1/1980 0:00:00;13;el;84.205.231.43;1;1981;3;2014;9;4;3;2;2;5;4;4;2;2;2;3;2;2;3;3;3;2;2;2;2;2;2;2;1;2;2;2;2;1;0;0;0;0;0;0;0;0;0;1;0;0;1;4;3;4;0;2;2;36
OK;el;2016-12-08 11:10;2017-02-06 10:10;5;0;397;_Eh3mF4m2YXRtUb;1/1/1980 0:00:00;13;el;84.205.231.44;1;1979;3;2013;7;2;3;2;3;5;5;4;4;3;2;2;3;2;5;2;2;2;2;2;3;1;1;2;1;2;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2;3;4;0;2;2;38
OK;el;2016-12-09 10:53;2017-02-10 11:26;5;0;398;bjwVT5sZJ0YGebS;1/1/1980 0:00:00;13;el;83.235.20.177;1;1984;3;2010;5;4;2;1;3;4;4;4;3;3;3;4;4;2;4;3;2;3;2;3;2;1;1;1;1;1;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;1;3;4;2;3;0;1;2;33
OK;el;2016-12-26 12:02;2017-02-10 11:31;3;0;399;OvdqGJcvvY7TNNa;1/1/1980 0:00:00;13;el;194.219.213.182;2;1987;2;2011;8;6;2;3;1;5;5;3;3;1;1;2;2;1;1;2;1;1;1;1;1;2;1;1;2;2;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;2;2;2;3;0;1;2;30
OK;el;2016-12-25 12:41;2017-02-11 09:30;3;0;401;197B_aLSmXca45A;1/1/1980 0:00:00;13;el;2.85.96.160;1;1977;2;2005;9;4;3;2;2;5;3;3;2;1;1;3;3;1;2;3;1;2;2;1;4;1;1;2;2;1;2;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;4;2;0;2;1;40
OK;el;2016-12-09 10:55;2017-02-10 11:26;4;0;403;sLMmOkLTvItAX9K;1/1/1980 0:00:00;13;el;87.65.79.60;1;1985;3;2009;8;8;2;3;2;3;5;5;3;2;3;3;3;2;2;2;2;2;3;2;2;1;1;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;8;2;3;0;1;2;32
OK;el;2016-12-26 12:02;2017-02-12 13:36;4;0;404;dL6YErtHSL7pv1C;1/1/1980 0:00:00;13;el;109.178.202.134;2;1967;2;2009;6;2;1;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;2;3;3;2;1;1;1;1;1;2;2;0;0;0;1;0;0;0;1;0;0;0;0;0;3;2;4;3;0;2;2;50
